
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|reservation system|is|system

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
The National Trade Show Services (NTSS) is a service provider.|The|DT|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|National|NNP|ORGANIZATION|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|Trade|NNP|ORGANIZATION|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|Show|NNP|ORGANIZATION|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|Services|NNP|ORGANIZATION|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|-LRB-|-LRB-|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|NTSS|NNS|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|-RRB-|-RRB-|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|is|VBZ|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|a|DT|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|service|NN|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|provider|NN|O|National Trade Show Services|is|service provider
The National Trade Show Services (NTSS) is a service provider.|.|.|O|National Trade Show Services|is|service provider

 ----------

SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|A|DT|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|A|DT|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|A|DT|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computer|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computer|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computer|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|central|JJ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|central|JJ|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|central|JJ|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-LRB-|-LRB-|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-LRB-|-LRB-|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-LRB-|-LRB-|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|CRS|NNP|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|CRS|NNP|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|CRS|NNP|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-RRB-|-RRB-|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-RRB-|-RRB-|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|-RRB-|-RRB-|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|is|VBZ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|is|VBZ|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|is|VBZ|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|a|DT|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|a|DT|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|a|DT|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computerized|JJ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computerized|JJ|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computerized|JJ|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|used|VBN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|used|VBN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|used|VBN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|store|VB|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|store|VB|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|store|VB|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|retrieve|VB|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|retrieve|VB|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|retrieve|VB|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|information|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|information|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|information|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|and|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|conduct|VB|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|conduct|VB|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|conduct|VB|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|transactions|NNS|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|transactions|NNS|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|transactions|NNS|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|related|VBN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|related|VBN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|related|VBN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|to|TO|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|air|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|air|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|air|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|travel|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|travel|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|travel|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|hotels|NNS|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|hotels|NNS|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|hotels|NNS|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|car|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|car|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|car|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|rental|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|rental|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|rental|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|,|,|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|other|JJ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|other|JJ|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|other|JJ|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|activities|NNS|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|.|.|O|reservation system|is|system

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
Business customers create, promote, organize and run national and international trade shows.|Business|NNP|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|customers|NNS|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|create|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|,|,|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|promote|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|,|,|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|organize|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|and|CC|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|run|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|national|JJ|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|and|CC|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|international|JJ|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|trade|NN|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|shows|NNS|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|.|.|O|Business customers|run|trade shows

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
Business customers create, promote, organize and run national and international trade shows.|Business|NNP|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|customers|NNS|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|create|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|,|,|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|promote|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|,|,|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|organize|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|and|CC|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|run|VB|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|national|JJ|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|and|CC|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|international|JJ|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|trade|NN|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|shows|NNS|O|Business customers|run|trade shows
Business customers create, promote, organize and run national and international trade shows.|.|.|O|Business customers|run|trade shows

 ----------

SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|A|DT|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|A|DT|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|A|DT|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computer|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computer|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|computer|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|reservation|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|system|NN|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|information|conduct|transactions
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|or|CC|O|reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|central|JJ|O|computer reservation system|is|system
A computer reservation system or central reservation system -LRB- CRS -RRB- is a computerized system used to store and retrieve information and conduct transactions related to air travel , hotels , car rental , or other activities.|central|JJ|O|information|conduct|transactions
