
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|.|.|O|Consumer Electronics Show|took|place

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|For|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|example|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Consumer|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Electronics|NNPS|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Show|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|took|VBD|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|place|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|in|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Las|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Vegas|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Convention|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Center|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|during|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|January|NNP|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|7-10|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|and|CC|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|MacWorld|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Conference|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|took|VBD|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|place|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|at|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Moscone|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Center|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|747|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Howard|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Street|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|San|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Francisco|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|CA|NNP|STATE_OR_PROVINCE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|94103|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|during|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|January|NNP|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|14-18|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|.|.|O|Consumer Electronics Show|took|place

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|For|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|example|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Consumer|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Electronics|NNPS|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Show|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|took|VBD|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|place|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|in|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Las|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Vegas|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Convention|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Center|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|during|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|January|NNP|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|7-10|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|and|CC|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|MacWorld|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Conference|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|took|VBD|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|place|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|at|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Moscone|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Center|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|747|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Howard|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Street|NNP|LOCATION|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|San|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Francisco|NNP|CITY|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|CA|NNP|STATE_OR_PROVINCE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|94103|CD|NUMBER|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|during|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|January|NNP|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|14-18|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|.|.|O|Consumer Electronics Show|took|place

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|For|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|example|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|,|,|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|2008|CD|DATE|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Consumer|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Electronics|NNPS|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|Show|NNP|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|took|VBD|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|place|NN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|in|IN|O|Consumer Electronics Show|took|place
For example, the 2008 Consumer Electronics Show took place in the Las Vegas Convention Center during January 7-10, 2008 and the 2008 MacWorld Conference took place at the Moscone Center, 747 Howard Street, San Francisco, CA 94103 during January 14-18, 2008.|the|DT|O|Consumer Electronics Show|took|place
